Date,Song,Artist,Rank,Last Week,Peak Position,Weeks in Charts
02/11/2016,Black Beatles,Rae Sremmurd Featuring Gucci Mane,9,11,9,5
02/11/2016,OOOUUU,Young M.A,10,13,10,5
02/11/2016,Don't Let Me Down,The Chainsmokers Featuring Daya,11,10,4,33
02/11/2016,Caroline,Amine,12,19,12,6
02/11/2016,24K Magic,Bruno Mars,13,9,9,2
02/11/2016,Tiimmy Turner,Desiigner,14,20,14,13
02/11/2016,Sucker For Pain,Lil Wayne| Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors,15,14,10,13
02/11/2016,Don't Wanna Know,Maroon 5 Featuring Kendrick Lamar,16,16,1,-
02/11/2016,Panda,Desiigner,17,12,1,32
02/11/2016,I Hate U I Love U,gnash Featuring Olivia O'Brien,18,18,13,22
02/11/2016,Treat You Better,Shawn Mendes,19,16,12,15
02/11/2016,We Don't Talk Anymore,Charlie Puth Featuring Selena Gomez,20,17,11,14
02/11/2016,Chill Bill,Rob $tone Featuring J. Davi$ & Spooks,21,27,21,8
02/11/2016,Starving,Hailee Steinfeld & Grey Featuring Zedd,22,22,19,9
02/11/2016,Needed Me,Rihanna,23,15,3,36
02/11/2016,Ride,Twenty One Pilots,24,24,10,23
02/11/2016,All We Know,The Chainsmokers Featuring Phoebe Ryan,25,21,9,3
02/11/2016,In The Name Of Love,Martin Garrix & Bebe Rexha,26,26,26,9
02/11/2016,The Greatest,Sia Featuring Kendrick Lamar,27,25,17,6
02/11/2016,This Is What You Came For,Calvin Harris Featuring Rihanna,28,23,2,25
02/11/2016,Luv,Tory Lanez,29,30,21,10
02/11/2016,X,21 Savage & Metro Boomin Featuring Future,30,42,30,4
02/11/2016,Cheap Thrills,Sia Featuring Sean Paul,31,29,6,31
02/11/2016,Into You,Ariana Grande,32,32,15,22
02/11/2016,Low Life,Future Featuring The Weeknd,33,31,6,36
02/11/2016,1 Night,Lil Yachty,34,37,34,5
02/11/2016,Money Longer,Lil Uzi Vert,35,41,27,15
02/11/2016,Too Much Sauce,DJ ESCO Featuring Future & Lil Uzi Vert,36,34,34,7
02/11/2016,One Dance,Drake Featuring WizKid & Kyla,37,28,1,28
02/11/2016,Gold,Kiiara,38,36,30,15
02/11/2016,Too Good,Drake Featuring Rihanna,39,33,13,25
02/11/2016,Pick Up The Phone,Young Thug And Travis Scott Featuring Quavo,40,35,29,7
02/11/2016,No Problem,Chance The Rapper Featuring Lil Wayne & 2 Chainz,41,45,41,6
02/11/2016,Stressed Out,Twenty One Pilots,42,44,4,46
02/11/2016,Work From Home,Fifth Harmony Featuring Ty Dolla $ign,43,40,3,34
02/11/2016,Work,Rihanna Featuring Drake,44,38,1,38
02/11/2016,Blow Your Mind (Mwah),Dua Lipa,45,45,1,-
02/11/2016,False Alarm,The Weeknd,46,46,1,-
02/11/2016,Hymn For The Weekend,Coldplay,47,47,41,14
02/11/2016,My Way,Calvin Harris,48,39,33,5
02/11/2016,Can't Stop The Feeling!,Justin Timberlake,49,50,6,23
02/11/2016,No Limit,Usher Featuring Young Thug,50,43,33,11
09/11/2016,Closer,The Chainsmokers Featuring Halsey,1,1,1,13
09/11/2016,Starboy,The Weeknd Featuring Daft Punk,2,2,2,5
09/11/2016,Broccoli,D.R.A.M. Featuring Lil Yachty,3,3,3,18
09/11/2016,Juju On That Beat (TZ Anthem),Zay Hilfigerrr & Zayion McCall,4,5,4,4
09/11/2016,Heathens,Twenty One Pilots,5,4,2,19
09/11/2016,Side To Side,Ariana Grande Featuring Nicki Minaj,6,6,6,9
09/11/2016,Black Beatles,Rae Sremmurd Featuring Gucci Mane,7,9,7,6
09/11/2016,Let Me Love You,DJ Snake Featuring Justin Bieber,8,8,4,12
09/11/2016,Cold Water,Major Lazer Featuring Justin Bieber & MO,9,7,1,14
09/11/2016,Caroline,Amine,10,12,10,7
09/11/2016,OOOUUU,Young M.A,11,10,10,6
09/11/2016,24K Magic,Bruno Mars,12,13,9,3
09/11/2016,Don't Let Me Down,The Chainsmokers Featuring Daya,13,11,4,34
09/11/2016,Tiimmy Turner,Desiigner,14,14,14,14
09/11/2016,I Hate U I Love U,gnash Featuring Olivia O'Brien,15,18,13,23
09/11/2016,Panda,Desiigner,16,17,1,33
09/11/2016,Chill Bill,Rob $tone Featuring J. Davi$ & Spooks,17,21,17,9
09/11/2016,Sucker For Pain,Lil Wayne| Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors,18,15,10,14
09/11/2016,Treat You Better,Shawn Mendes,19,19,12,16
09/11/2016,Starving,Hailee Steinfeld & Grey Featuring Zedd,20,22,19,10
09/11/2016,We Don't Talk Anymore,Charlie Puth Featuring Selena Gomez,21,20,11,15
09/11/2016,Don't Wanna Know,Maroon 5 Featuring Kendrick Lamar,22,16,16,2
09/11/2016,The Greatest,Sia Featuring Kendrick Lamar,23,27,17,7
09/11/2016,X,21 Savage & Metro Boomin Featuring Future,24,30,24,5
09/11/2016,Needed Me,Rihanna,25,23,3,37
09/11/2016,In The Name Of Love,Martin Garrix & Bebe Rexha,26,26,26,10
09/11/2016,Ride,Twenty One Pilots,27,24,10,24
09/11/2016,Fake Love,Drake,28,28,1,-
09/11/2016,All We Know,The Chainsmokers Featuring Phoebe Ryan,29,25,9,4
09/11/2016,1 Night,Lil Yachty,30,34,30,6
09/11/2016,Too Much Sauce,DJ ESCO Featuring Future & Lil Uzi Vert,31,36,31,8
09/11/2016,Luv,Tory Lanez,32,29,21,11
09/11/2016,Cheap Thrills,Sia Featuring Sean Paul,33,31,6,32
09/11/2016,Money Longer,Lil Uzi Vert,34,35,27,16
09/11/2016,This Is What You Came For,Calvin Harris Featuring Rihanna,35,28,2,26
09/11/2016,Low Life,Future Featuring The Weeknd,36,33,6,37
09/11/2016,Into You,Ariana Grande,37,32,15,23
09/11/2016,Hallelujah,Pentatonix,38,38,1,-
09/11/2016,One Dance,Drake Featuring WizKid & Kyla,39,37,1,29
09/11/2016,Pick Up The Phone,Young Thug And Travis Scott Featuring Quavo,40,40,29,8
09/11/2016,Too Good,Drake Featuring Rihanna,41,39,13,26
09/11/2016,Gold,Kiiara,42,38,30,16
09/11/2016,No Problem,Chance The Rapper Featuring Lil Wayne & 2 Chainz,43,41,41,7
09/11/2016,Sneakin',Drake Featuring 21 Savage,44,44,1,-
09/11/2016,Stressed Out,Twenty One Pilots,45,42,4,47
09/11/2016,Work,Rihanna Featuring Drake,46,44,1,39
09/11/2016,You Was Right,Lil Uzi Vert,47,47,2,-
09/11/2016,Work From Home,Fifth Harmony Featuring Ty Dolla $ign,48,43,3,35
09/11/2016,Can't Stop The Feeling!,Justin Timberlake,49,49,6,24
09/11/2016,Scars To Your Beautiful,Alessia Cara,50,50,1,-
16/11/2016,Closer,The Chainsmokers Featuring Halsey,1,1,1,14
16/11/2016,Starboy,The Weeknd Featuring Daft Punk,2,2,2,6
16/11/2016,Juju On That Beat (TZ Anthem),Zay Hilfigerrr & Zayion McCall,3,4,3,5
16/11/2016,Broccoli,D.R.A.M. Featuring Lil Yachty,4,3,3,19
16/11/2016,Black Beatles,Rae Sremmurd Featuring Gucci Mane,5,7,5,7
16/11/2016,Fake Love,Drake,6,28,6,2
16/11/2016,Heathens,Twenty One Pilots,7,5,2,20
16/11/2016,Side To Side,Ariana Grande Featuring Nicki Minaj,8,6,6,10
16/11/2016,Caroline,Amine,9,10,9,8
16/11/2016,Let Me Love You,DJ Snake Featuring Justin Bieber,10,8,4,13
16/11/2016,Cold Water,Major Lazer Featuring Justin Bieber & MO,11,9,1,15
16/11/2016,OOOUUU,Young M.A,12,11,10,7
16/11/2016,24K Magic,Bruno Mars,13,12,9,4
16/11/2016,Sneakin',Drake Featuring 21 Savage,14,44,14,2
16/11/2016,Don't Let Me Down,The Chainsmokers Featuring Daya,15,13,4,35
16/11/2016,Tiimmy Turner,Desiigner,16,14,14,15
16/11/2016,I Hate U I Love U,gnash Featuring Olivia O'Brien,17,15,13,24
16/11/2016,Don't Wanna Know,Maroon 5 Featuring Kendrick Lamar,18,22,16,3
16/11/2016,Chill Bill,Rob $tone Featuring J. Davi$ & Spooks,19,17,17,10
16/11/2016,Panda,Desiigner,20,16,1,34
16/11/2016,Sucker For Pain,Lil Wayne| Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors,21,18,10,15
16/11/2016,X,21 Savage & Metro Boomin Featuring Future,22,24,22,6
16/11/2016,Treat You Better,Shawn Mendes,23,19,12,17
16/11/2016,Litty,Meek Mill Featuring Tory Lanez,24,24,1,-
16/11/2016,The Greatest,Sia Featuring Kendrick Lamar,25,23,17,8
16/11/2016,Starving,Hailee Steinfeld & Grey Featuring Zedd,26,20,19,11
16/11/2016,1 Night,Lil Yachty,27,30,27,7
16/11/2016,In The Name Of Love,Martin Garrix & Bebe Rexha,28,26,26,11
16/11/2016,Too Much Sauce,DJ ESCO Featuring Future & Lil Uzi Vert,29,31,29,9
16/11/2016,Money Longer,Lil Uzi Vert,30,34,27,17
16/11/2016,We Don't Talk Anymore,Charlie Puth Featuring Selena Gomez,31,21,11,16
16/11/2016,Needed Me,Rihanna,32,25,3,38
16/11/2016,Ride,Twenty One Pilots,33,27,10,25
16/11/2016,All We Know,The Chainsmokers Featuring Phoebe Ryan,34,29,9,5
16/11/2016,My Way,Calvin Harris,35,33,6,-
16/11/2016,Cheap Thrills,Sia Featuring Sean Paul,36,33,6,33
16/11/2016,Low Life,Future Featuring The Weeknd,37,36,6,38
16/11/2016,This Is What You Came For,Calvin Harris Featuring Rihanna,38,35,2,27
16/11/2016,Froze,Meek Mill Featuring Lil Uzi Vert & Nicki Minaj,39,39,1,-
16/11/2016,One Dance,Drake Featuring WizKid & Kyla,40,39,1,30
16/11/2016,Thriller,Michael Jackson,41,14,4,-
16/11/2016,No Heart,21 Savage & Metro Boomin,42,42,1,-
16/11/2016,Pick Up The Phone,Young Thug And Travis Scott Featuring Quavo,43,40,29,9
16/11/2016,Gold,Kiiara,44,42,30,17
16/11/2016,Luv,Tory Lanez,45,32,21,12
16/11/2016,No Problem,Chance The Rapper Featuring Lil Wayne & 2 Chainz,46,43,41,8
16/11/2016,You Was Right,Lil Uzi Vert,47,47,47,3
16/11/2016,Offended,Meek Mill Featuring Young Thug & 21 Savage,48,48,1,-
16/11/2016,Do You Mind,DJ Khaled Featuring Nicki Minaj| Chris Brown| August Alsina| Jeremih| Future & Rick Ross,49,49,1,-
16/11/2016,Stressed Out,Twenty One Pilots,50,45,4,48
23/11/2016,Black Beatles,Rae Sremmurd Featuring Gucci Mane,1,5,1,8
23/11/2016,Closer,The Chainsmokers Featuring Halsey,2,1,1,15
23/11/2016,Juju On That Beat (TZ Anthem),Zay Hilfigerrr & Zayion McCall,3,3,3,6
23/11/2016,Starboy,The Weeknd Featuring Daft Punk,4,2,2,7
23/11/2016,Broccoli,D.R.A.M. Featuring Lil Yachty,5,4,3,20
23/11/2016,Side To Side,Ariana Grande Featuring Nicki Minaj,6,8,6,11
23/11/2016,Heathens,Twenty One Pilots,7,7,2,21
23/11/2016,Used To This,Future Featuring Drake,8,8,1,-
23/11/2016,Fake Love,Drake,9,6,6,3
23/11/2016,Caroline,Amine,10,9,9,9
23/11/2016,Let Me Love You,DJ Snake Featuring Justin Bieber,11,10,4,14
23/11/2016,24K Magic,Bruno Mars,12,13,9,5
23/11/2016,Cold Water,Major Lazer Featuring Justin Bieber & MO,13,11,1,16
23/11/2016,OOOUUU,Young M.A,14,12,10,8
23/11/2016,Chill Bill,Rob $tone Featuring J. Davi$ & Spooks,15,19,15,11
23/11/2016,Tiimmy Turner,Desiigner,16,16,14,16
23/11/2016,I Hate U I Love U,gnash Featuring Olivia O'Brien,17,17,13,25
23/11/2016,Don't Let Me Down,The Chainsmokers Featuring Daya,18,15,4,36
23/11/2016,X,21 Savage & Metro Boomin Featuring Future,19,22,19,7
23/11/2016,Don't Wanna Know,Maroon 5 Featuring Kendrick Lamar,20,18,16,4
23/11/2016,Panda,Desiigner,21,20,1,35
23/11/2016,Sneakin',Drake Featuring 21 Savage,22,14,14,3
23/11/2016,Treat You Better,Shawn Mendes,23,23,12,18
23/11/2016,Sucker For Pain,Lil Wayne| Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors,24,21,10,16
23/11/2016,The Greatest,Sia Featuring Kendrick Lamar,25,25,17,9
23/11/2016,1 Night,Lil Yachty,26,27,26,8
23/11/2016,Starving,Hailee Steinfeld & Grey Featuring Zedd,27,26,19,12
23/11/2016,In The Name Of Love,Martin Garrix & Bebe Rexha,28,28,26,12
23/11/2016,No Heart,21 Savage & Metro Boomin,29,42,29,2
23/11/2016,We Don't Talk Anymore,Charlie Puth Featuring Selena Gomez,30,31,11,17
23/11/2016,Money Longer,Lil Uzi Vert,31,30,27,18
23/11/2016,Too Much Sauce,DJ ESCO Featuring Future & Lil Uzi Vert,32,29,29,10
23/11/2016,Can't Stop The Feeling!,Justin Timberlake,33,6,25,-
23/11/2016,Needed Me,Rihanna,34,32,3,39
23/11/2016,Ride,Twenty One Pilots,35,33,10,26
23/11/2016,All We Know,The Chainsmokers Featuring Phoebe Ryan,36,34,9,6
23/11/2016,Low Life,Future Featuring The Weeknd,37,37,6,39
23/11/2016,Cheap Thrills,Sia Featuring Sean Paul,38,36,6,34
23/11/2016,This Is What You Came For,Calvin Harris Featuring Rihanna,39,38,2,28
23/11/2016,Pick Up The Phone,Young Thug And Travis Scott Featuring Quavo,40,43,29,10
23/11/2016,You Was Right,Lil Uzi Vert,41,47,41,4
23/11/2016,Look Alive,Rae Sremmurd,42,42,1,-
23/11/2016,Scars To Your Beautiful,Alessia Cara,43,43,2,-
23/11/2016,Stressed Out,Twenty One Pilots,44,50,4,49
23/11/2016,Do You Mind,DJ Khaled Featuring Nicki Minaj| Chris Brown| August Alsina| Jeremih| Future & Rick Ross,45,49,45,2
23/11/2016,One Dance,Drake Featuring WizKid & Kyla,46,40,1,31
23/11/2016,No Problem,Chance The Rapper Featuring Lil Wayne & 2 Chainz,47,46,41,9
23/11/2016,My Way,Calvin Harris,48,35,33,7
23/11/2016,Luv,Tory Lanez,49,45,21,13
23/11/2016,Litty,Meek Mill Featuring Tory Lanez,50,24,24,2
30/11/2016,Black Beatles,Rae Sremmurd Featuring Gucci Mane,1,1,1,9
30/11/2016,Closer,The Chainsmokers Featuring Halsey,2,2,1,16
30/11/2016,Starboy,The Weeknd Featuring Daft Punk,3,4,2,8
30/11/2016,Juju On That Beat (TZ Anthem),Zay Hilfigerrr & Zayion McCall,4,3,3,7
30/11/2016,Broccoli,D.R.A.M. Featuring Lil Yachty,5,5,3,21
30/11/2016,Side To Side,Ariana Grande Featuring Nicki Minaj,6,6,6,12
30/11/2016,Caroline,Amine,7,10,7,10
30/11/2016,Heathens,Twenty One Pilots,8,7,2,22
30/11/2016,Fake Love,Drake,9,9,6,4
30/11/2016,24K Magic,Bruno Mars,10,12,9,6
30/11/2016,Let Me Love You,DJ Snake Featuring Justin Bieber,11,11,4,15
30/11/2016,Cold Water,Major Lazer Featuring Justin Bieber & MO,12,13,1,17
30/11/2016,OOOUUU,Young M.A,13,14,10,9
30/11/2016,Used To This,Future Featuring Drake,14,8,8,2
30/11/2016,Chill Bill,Rob $tone Featuring J. Davi$ & Spooks,15,15,15,12
30/11/2016,Don't Wanna Know,Maroon 5 Featuring Kendrick Lamar,16,20,16,5
30/11/2016,Tiimmy Turner,Desiigner,17,16,14,17
30/11/2016,X,21 Savage & Metro Boomin Featuring Future,18,19,18,8
30/11/2016,Don't Let Me Down,The Chainsmokers Featuring Daya,19,18,4,37
30/11/2016,Starving,Hailee Steinfeld & Grey Featuring Zedd,20,27,19,13
30/11/2016,I Hate U I Love U,gnash Featuring Olivia O'Brien,21,17,13,26
30/11/2016,Treat You Better,Shawn Mendes,22,23,12,19
30/11/2016,Panda,Desiigner,23,21,1,36
30/11/2016,In The Name Of Love,Martin Garrix & Bebe Rexha,24,28,24,13
30/11/2016,Sneakin',Drake Featuring 21 Savage,25,22,14,4
30/11/2016,Sucker For Pain,Lil Wayne| Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors,26,24,10,17
30/11/2016,The Greatest,Sia Featuring Kendrick Lamar,27,25,17,10
30/11/2016,1 Night,Lil Yachty,28,26,26,9
30/11/2016,Too Much Sauce,DJ ESCO Featuring Future & Lil Uzi Vert,29,32,29,11
30/11/2016,No Heart,21 Savage & Metro Boomin,30,29,29,3
30/11/2016,We Don't Talk Anymore,Charlie Puth Featuring Selena Gomez,31,30,11,18
30/11/2016,Can't Stop The Feeling!,Justin Timberlake,32,33,6,26
30/11/2016,Needed Me,Rihanna,33,34,3,40
30/11/2016,Money Longer,Lil Uzi Vert,34,31,27,19
30/11/2016,Low Life,Future Featuring The Weeknd,35,37,6,40
30/11/2016,Ride,Twenty One Pilots,36,35,10,27
30/11/2016,Look Alive,Rae Sremmurd,37,42,37,2
30/11/2016,All We Know,The Chainsmokers Featuring Phoebe Ryan,38,36,9,7
30/11/2016,You Was Right,Lil Uzi Vert,39,41,39,5
30/11/2016,Pick Up The Phone,Young Thug And Travis Scott Featuring Quavo,40,40,29,11
30/11/2016,Bounce Back,Big Sean,41,41,1,-
30/11/2016,Me And Your Mama,Childish Gambino,42,42,1,-
30/11/2016,Cheap Thrills,Sia Featuring Sean Paul,43,38,6,35
30/11/2016,Scars To Your Beautiful,Alessia Cara,44,43,43,3
30/11/2016,Stressed Out,Twenty One Pilots,45,44,4,50
30/11/2016,Do You Mind,DJ Khaled Featuring Nicki Minaj| Chris Brown| August Alsina| Jeremih| Future & Rick Ross,46,45,45,3
30/11/2016,This Is What You Came For,Calvin Harris Featuring Rihanna,47,39,2,29
30/11/2016,One Dance,Drake Featuring WizKid & Kyla,48,46,1,32
30/11/2016,Uptown Funk!,Mark Ronson Featuring Bruno Mars,49,1,76,-
30/11/2016,Love Me Now,John Legend,50,50,1,-
07/12/2016,Black Beatles,Rae Sremmurd Featuring Gucci Mane,1,1,1,10
07/12/2016,Juju On That Beat (TZ Anthem),Zay Hilfigerrr & Zayion McCall,2,4,2,8
07/12/2016,Starboy,The Weeknd Featuring Daft Punk,3,3,2,9
07/12/2016,Closer,The Chainsmokers Featuring Halsey,4,2,1,17
07/12/2016,Broccoli,D.R.A.M. Featuring Lil Yachty,5,5,3,22
07/12/2016,Side To Side,Ariana Grande Featuring Nicki Minaj,6,6,6,13
07/12/2016,24K Magic,Bruno Mars,7,10,7,7
07/12/2016,Caroline,Amine,8,7,7,11
07/12/2016,Fake Love,Drake,9,9,6,5
07/12/2016,Heathens,Twenty One Pilots,10,8,2,23
07/12/2016,Let Me Love You,DJ Snake Featuring Justin Bieber,11,11,4,16
07/12/2016,OOOUUU,Young M.A,12,13,10,10
07/12/2016,Cold Water,Major Lazer Featuring Justin Bieber & MO,13,12,1,18
07/12/2016,X,21 Savage & Metro Boomin Featuring Future,14,18,14,9
07/12/2016,Used To This,Future Featuring Drake,15,14,8,3
07/12/2016,Chill Bill,Rob $tone Featuring J. Davi$ & Spooks,16,15,15,13
07/12/2016,Don't Wanna Know,Maroon 5 Featuring Kendrick Lamar,17,16,16,6
07/12/2016,Tiimmy Turner,Desiigner,18,17,14,18
07/12/2016,Don't Let Me Down,The Chainsmokers Featuring Daya,19,19,4,38
07/12/2016,Panda,Desiigner,20,23,1,37
07/12/2016,Treat You Better,Shawn Mendes,21,22,12,20
07/12/2016,Starving,Hailee Steinfeld & Grey Featuring Zedd,22,20,19,14
07/12/2016,In The Name Of Love,Martin Garrix & Bebe Rexha,23,24,23,14
07/12/2016,I Hate U I Love U,gnash Featuring Olivia O'Brien,24,21,13,27
07/12/2016,Party Monster,The Weeknd,25,25,1,-
07/12/2016,Sucker For Pain,Lil Wayne| Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors,26,26,10,18
07/12/2016,Sneakin',Drake Featuring 21 Savage,27,25,14,5
07/12/2016,1 Night,Lil Yachty,28,28,26,10
07/12/2016,No Heart,21 Savage & Metro Boomin,29,30,29,4
07/12/2016,The Greatest,Sia Featuring Kendrick Lamar,30,27,17,11
07/12/2016,Uptown Funk!,Mark Ronson Featuring Bruno Mars,31,49,1,77
07/12/2016,We Don't Talk Anymore,Charlie Puth Featuring Selena Gomez,32,31,11,19
07/12/2016,Can't Stop The Feeling!,Justin Timberlake,33,32,6,27
07/12/2016,Do You Mind,DJ Khaled Featuring Nicki Minaj| Chris Brown| August Alsina| Jeremih| Future & Rick Ross,34,46,34,4
07/12/2016,Too Much Sauce,DJ ESCO Featuring Future & Lil Uzi Vert,35,29,29,12
07/12/2016,You Was Right,Lil Uzi Vert,36,39,36,6
07/12/2016,Bad And Boujee,Migos Featuring Lil Uzi Vert,37,37,1,-
07/12/2016,Bounce Back,Big Sean,38,41,38,2
07/12/2016,Needed Me,Rihanna,39,33,3,41
07/12/2016,Money Longer,Lil Uzi Vert,40,34,27,20
07/12/2016,Ride,Twenty One Pilots,41,36,10,28
07/12/2016,Pick Up The Phone,Young Thug And Travis Scott Featuring Quavo,42,40,29,12
07/12/2016,Scars To Your Beautiful,Alessia Cara,43,44,43,4
07/12/2016,Look Alive,Rae Sremmurd,44,37,37,3
07/12/2016,Low Life,Future Featuring The Weeknd,45,35,6,41
07/12/2016,All We Know,The Chainsmokers Featuring Phoebe Ryan,46,38,9,8
07/12/2016,Stressed Out,Twenty One Pilots,47,45,4,51
07/12/2016,I Feel It Coming,The Weeknd Featuring Daft Punk,48,48,1,-
07/12/2016,Cheap Thrills,Sia Featuring Sean Paul,49,43,6,36
07/12/2016,This Is What You Came For,Calvin Harris Featuring Rihanna,50,47,2,30
14/12/2016,Black Beatles,Rae Sremmurd Featuring Gucci Mane,1,1,1,11
14/12/2016,Starboy,The Weeknd Featuring Daft Punk,2,3,2,10
14/12/2016,Juju On That Beat (TZ Anthem),Zay Hilfigerrr & Zayion McCall,3,2,2,9
14/12/2016,Closer,The Chainsmokers Featuring Halsey,4,4,1,18
14/12/2016,Broccoli,D.R.A.M. Featuring Lil Yachty,5,5,3,23
14/12/2016,Party Monster,The Weeknd,6,25,6,2
14/12/2016,Side To Side,Ariana Grande Featuring Nicki Minaj,7,6,6,14
14/12/2016,Fake Love,Drake,8,9,6,6
14/12/2016,Caroline,Amine,9,8,7,12
14/12/2016,24K Magic,Bruno Mars,10,7,7,8
14/12/2016,Heathens,Twenty One Pilots,11,10,2,24
14/12/2016,Let Me Love You,DJ Snake Featuring Justin Bieber,12,11,4,17
14/12/2016,I Feel It Coming,The Weeknd Featuring Daft Punk,13,48,13,2
14/12/2016,Reminder,The Weeknd,14,14,1,-
14/12/2016,Sidewalks,The Weeknd Featuring Kendrick Lamar,15,15,1,-
14/12/2016,Six Feet Under,The Weeknd,16,16,1,-
14/12/2016,OOOUUU,Young M.A,17,12,10,11
14/12/2016,Cold Water,Major Lazer Featuring Justin Bieber & MO,18,13,1,19
14/12/2016,X,21 Savage & Metro Boomin Featuring Future,19,14,14,10
14/12/2016,True Colors,The Weeknd,20,20,1,-
14/12/2016,Secrets,The Weeknd,21,21,1,-
14/12/2016,False Alarm,The Weeknd,22,22,2,-
14/12/2016,Don't Wanna Know,Maroon 5 Featuring Kendrick Lamar,23,17,16,7
14/12/2016,Rockin',The Weeknd,24,24,1,-
14/12/2016,Die For You,The Weeknd & Ariana Grande,25,25,1,-
14/12/2016,Chill Bill,Rob $tone Featuring J. Davi$ & Spooks,26,16,15,14
14/12/2016,All I Want For Christmas Is You,Mariah Carey,27,8,10,-
14/12/2016,Used To This,Future Featuring Drake,28,15,8,4
14/12/2016,Starving,Hailee Steinfeld & Grey Featuring Zedd,29,22,19,15
14/12/2016,Bad Things,Machine Gun Kelly x Camila Cabello,30,30,1,-
14/12/2016,Don't Let Me Down,The Chainsmokers Featuring Daya,31,19,4,39
14/12/2016,Bad And Boujee,Migos Featuring Lil Uzi Vert,32,37,32,2
14/12/2016,In The Name Of Love,Martin Garrix & Bebe Rexha,33,23,23,15
14/12/2016,Tiimmy Turner,Desiigner,34,18,14,19
14/12/2016,I Hate U I Love U,gnash Featuring Olivia O'Brien,35,24,13,28
14/12/2016,Panda,Desiigner,36,20,1,38
14/12/2016,All I Know,The Weeknd Featuring Future,37,37,1,-
14/12/2016,Treat You Better,Shawn Mendes,38,21,12,21
14/12/2016,No Heart,21 Savage & Metro Boomin,39,29,29,5
14/12/2016,Bounce Back,Big Sean,40,38,38,3
14/12/2016,Attention,The Weeknd,41,41,1,-
14/12/2016,Too Much Sauce,DJ ESCO Featuring Future & Lil Uzi Vert,42,35,29,13
14/12/2016,Sneakin',Drake Featuring 21 Savage,43,27,14,6
14/12/2016,A Lonely Night,The Weeknd,44,44,1,-
14/12/2016,Love To Lay,The Weeknd,45,45,1,-
14/12/2016,Stargirl Interlude,The Weeknd Featuring Lana Del Rey,46,46,1,-
14/12/2016,Nothing Without You,The Weeknd,47,47,1,-
14/12/2016,Sucker For Pain,Lil Wayne| Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors,48,26,10,19
14/12/2016,1 Night,Lil Yachty,49,28,26,11
14/12/2016,You Was Right,Lil Uzi Vert,50,36,36,7
21/12/2016,Black Beatles,Rae Sremmurd Featuring Gucci Mane,1,1,1,12
21/12/2016,Starboy,The Weeknd Featuring Daft Punk,2,2,2,11
21/12/2016,Juju On That Beat (TZ Anthem),Zay Hilfigerrr & Zayion McCall,3,3,2,10
21/12/2016,Closer,The Chainsmokers Featuring Halsey,4,4,1,19
21/12/2016,Broccoli,D.R.A.M. Featuring Lil Yachty,5,5,3,24
21/12/2016,Side To Side,Ariana Grande Featuring Nicki Minaj,6,7,6,15
21/12/2016,Fake Love,Drake,7,8,6,7
21/12/2016,24K Magic,Bruno Mars,8,10,7,9
21/12/2016,Caroline,Amine,9,9,7,13
21/12/2016,Let Me Love You,DJ Snake Featuring Justin Bieber,10,12,4,18
21/12/2016,Party Monster,The Weeknd,11,6,6,3
21/12/2016,Bad Things,Machine Gun Kelly x Camila Cabello,12,30,12,2
21/12/2016,Heathens,Twenty One Pilots,13,11,2,25
21/12/2016,Bad And Boujee,Migos Featuring Lil Uzi Vert,14,32,14,3
21/12/2016,All I Want For Christmas Is You,Mariah Carey,15,27,8,11
21/12/2016,OOOUUU,Young M.A,16,17,10,12
21/12/2016,I Feel It Coming,The Weeknd Featuring Daft Punk,17,13,13,3
21/12/2016,Cold Water,Major Lazer Featuring Justin Bieber & MO,18,18,1,20
21/12/2016,Don't Wanna Know,Maroon 5 Featuring Kendrick Lamar,19,23,16,8
21/12/2016,Redbone,Childish Gambino,20,20,1,-
21/12/2016,Reminder,The Weeknd,21,14,14,2
21/12/2016,Chill Bill,Rob $tone Featuring J. Davi$ & Spooks,22,26,15,15
21/12/2016,X,21 Savage & Metro Boomin Featuring Future,23,19,14,11
21/12/2016,Panda,Desiigner,24,36,1,39
